

=== 2026-05-21T18:03:10 ===
F:\TFM experimento\training\.venv\Scripts\python.exe F:\TFM experimento\training\scripts\train_cls_hparams.py --data F:\TFM experimento\training\dataset\domain_mix_zenodo_plantdoc_pd5_umair_hard --model F:\TFM experimento\training\runs\classify\runs\domainmix_pd5_from_fieldaug_e25_e10\weights\best.pt --epochs 25 --imgsz 320 --batch 32 --workers 4 --device 0 --project runs/pareto --name p02_img320_lr5e4_wd5e4_augmed_e25 --optimizer AdamW --lr0 0.0005 --weight-decay 0.0005 --dropout 0.0 --freeze 0 --aug-profile medium --mixup 0.0 --cutmix 0.0
New https://pypi.org/project/ultralytics/8.4.52 available  Update with 'pip install -U ultralytics'
Ultralytics 8.4.50  Python-3.12.10 torch-2.12.0+cu126 CUDA:0 (NVIDIA GeForce RTX 3080, 10240MiB)
[34m[1mengine\trainer: [0magnostic_nms=False, amp=True, angle=1.0, augment=False, auto_augment=randaugment, batch=32, bgr=0.0, box=7.5, cache=False, cfg=None, classes=None, close_mosaic=10, cls=0.5, cls_pw=0.0, compile=False, conf=None, copy_paste=0.0, copy_paste_mode=flip, cos_lr=False, cutmix=0.0, data=F:\TFM experimento\training\dataset\domain_mix_zenodo_plantdoc_pd5_umair_hard, degrees=20, deterministic=True, device=0, dfl=1.5, dnn=False, dropout=0.0, dynamic=False, embed=None, end2end=None, epochs=25, erasing=0.25, exist_ok=False, fliplr=0.5, flipud=0.0, format=torchscript, fraction=1.0, freeze=None, half=False, hsv_h=0.035, hsv_s=0.65, hsv_v=0.55, imgsz=320, int8=False, iou=0.7, keras=False, kobj=1.0, line_width=None, lr0=0.0005, lrf=0.01, mask_ratio=4, max_det=300, mixup=0.0, mode=train, model=F:\TFM experimento\training\runs\classify\runs\domainmix_pd5_from_fieldaug_e25_e10\weights\best.pt, momentum=0.937, mosaic=1.0, multi_scale=0.0, name=p02_img320_lr5e4_wd5e4_augmed_e25, nbs=64, nms=False, opset=None, optimize=False, optimizer=AdamW, overlap_mask=True, patience=10, perspective=0.0008, plots=True, pose=12.0, pretrained=True, profile=False, project=runs/pareto, rect=False, resume=False, retina_masks=False, rle=1.0, save=True, save_conf=False, save_crop=False, save_dir=F:\TFM experimento\training\runs\classify\runs\pareto\p02_img320_lr5e4_wd5e4_augmed_e25, save_frames=False, save_json=False, save_period=-1, save_txt=False, scale=0.35, seed=0, shear=6, show=False, show_boxes=True, show_conf=True, show_labels=True, simplify=True, single_cls=False, source=None, split=val, stream_buffer=False, task=classify, time=None, tracker=botsort.yaml, translate=0.12, val=True, verbose=True, vid_stride=1, visualize=False, warmup_bias_lr=0.1, warmup_epochs=3.0, warmup_momentum=0.8, weight_decay=0.0005, workers=4, workspace=None
[34m[1mtrain:[0m F:\TFM experimento\training\dataset\domain_mix_zenodo_plantdoc_pd5_umair_hard\train... found 15125 images in 10 classes  
ERROR [34m[1mval:[0m F:\TFM experimento\training\dataset\domain_mix_zenodo_plantdoc_pd5_umair_hard\val... found 69 images in 8 classes (requires 10 classes, not 8)
[34m[1mtest:[0m None...

                   from  n    params  module                                       arguments                     
  0                  -1  1       464  ultralytics.nn.modules.conv.Conv             [3, 16, 3, 2]                 
  1                  -1  1      4672  ultralytics.nn.modules.conv.Conv             [16, 32, 3, 2]                
  2                  -1  1      7360  ultralytics.nn.modules.block.C2f             [32, 32, 1, True]             
  3                  -1  1     18560  ultralytics.nn.modules.conv.Conv             [32, 64, 3, 2]                
  4                  -1  2     49664  ultralytics.nn.modules.block.C2f             [64, 64, 2, True]             
  5                  -1  1     73984  ultralytics.nn.modules.conv.Conv             [64, 128, 3, 2]               
  6                  -1  2    197632  ultralytics.nn.modules.block.C2f             [128, 128, 2, True]           
  7                  -1  1    295424  ultralytics.nn.modules.conv.Conv             [128, 256, 3, 2]              
  8                  -1  1    460288  ultralytics.nn.modules.block.C2f             [256, 256, 1, True]           
  9                  -1  1    343050  ultralytics.nn.modules.head.Classify         [256, 10]                     
YOLOv8n-cls summary: 56 layers, 1,451,098 parameters, 1,451,098 gradients, 3.4 GFLOPs
Transferred 158/158 items from pretrained weights
[34m[1mAMP: [0mrunning Automatic Mixed Precision (AMP) checks...
[34m[1mAMP: [0mchecks passed 
[34m[1mtrain: [0mFast image access  (ping: 0.10.0 ms, read: 79.163.4 MB/s, size: 20.0 KB)

[K[34m[1mtrain: [0mScanning F:\TFM experimento\training\dataset\domain_mix_zenodo_plantdoc_pd5_umair_hard\train... 15125 images, 0 corrupt: 100% ━━━━━━━━━━━━ 15125/15125  0.0s
[34m[1mval: [0mFast image access  (ping: 0.10.0 ms, read: 432.5283.9 MB/s, size: 63.0 KB)

[K[34m[1mval: [0mScanning F:\TFM experimento\training\dataset\domain_mix_zenodo_plantdoc_pd5_umair_hard\val... 69 images, 0 corrupt: 100% ━━━━━━━━━━━━ 69/69  0.0s
[34m[1moptimizer:[0m AdamW(lr=0.0005, momentum=0.937) with parameter groups 26 weight(decay=0.0), 27 weight(decay=0.0005), 27 bias(decay=0.0)
Image sizes 320 train, 320 val
Using 4 dataloader workers
Logging results to [1mF:\TFM experimento\training\runs\classify\runs\pareto\p02_img320_lr5e4_wd5e4_augmed_e25[0m
Starting training for 25 epochs...

      Epoch    GPU_mem       loss  Instances       Size

[K       1/25     0.727G     0.3385         32        320: 0% ──────────── 0/473  1.1s
[K       1/25     0.811G     0.5719         32        320: 0% ──────────── 2/473 2.1it/s 1.4s<3:50
[K       1/25     0.811G     0.5878         32        320: 1% ──────────── 3/473 4.1it/s 1.5s<1:55
[K       1/25     0.811G     0.5499         32        320: 1% ──────────── 6/473 8.9it/s 1.6s<52.3s
[K       1/25     0.811G     0.5329         32        320: 2% ──────────── 8/473 11.6it/s 1.7s<40.1s
[K       1/25     0.811G     0.5006         32        320: 2% ──────────── 10/473 12.3it/s 1.9s<37.5s
[K       1/25     0.811G     0.4906         32        320: 3% ──────────── 13/473 15.2it/s 2.0s<30.3s
[K       1/25     0.811G     0.4967         32        320: 3% ──────────── 15/473 16.1it/s 2.1s<28.5s
[K       1/25     0.811G     0.4849         32        320: 4% ──────────── 17/473 16.6it/s 2.2s<27.5s
[K       1/25     0.811G     0.5028         32        320: 4% ╸─────────── 20/473 18.4it/s 2.4s<24.6s
[K       1/25     0.811G     0.5259         32        320: 5% ╸─────────── 22/473 16.2it/s 2.5s<27.8s
[K       1/25     0.811G     0.5358         32        320: 5% ╸─────────── 25/473 18.3it/s 2.7s<24.5s
[K       1/25     0.811G     0.5298         32        320: 5% ╸─────────── 26/473 13.7it/s 3.0s<32.6s
[K       1/25     0.811G     0.5285         32        320: 6% ╸─────────── 28/473 14.4it/s 3.1s<31.0s
[K       1/25     0.811G     0.5164         32        320: 6% ╸─────────── 30/473 15.4it/s 3.2s<28.8s
[K       1/25     0.811G     0.5094         32        320: 7% ╸─────────── 32/473 16.5it/s 3.4s<26.7s
[K       1/25     0.811G     0.5113         32        320: 7% ╸─────────── 34/473 14.1it/s 3.6s<31.2s
[K       1/25     0.811G     0.5271         32        320: 8% ╸─────────── 36/473 14.6it/s 3.7s<30.0s
[K       1/25     0.811G     0.5244         32        320: 8% ╸─────────── 38/473 11.4it/s 4.2s<38.0s
[K       1/25     0.811G     0.5213         32        320: 9% ━─────────── 41/473 13.3it/s 4.4s<32.4s
[K       1/25     0.811G     0.5188         32        320: 9% ━─────────── 42/473 11.5it/s 4.5s<37.6s
[K       1/25     0.811G     0.5212         32        320: 9% ━─────────── 44/473 13.3it/s 4.6s<32.3s
[K       1/25     0.811G     0.5186         32        320: 10% ━─────────── 46/473 13.3it/s 4.8s<32.1s
[K       1/25     0.811G     0.5274         32        320: 10% ━─────────── 47/473 10.9it/s 5.0s<39.1s
[K       1/25     0.811G     0.5222         32        320: 10% ━─────────── 49/473 13.5it/s 5.1s<31.4s
[K       1/25     0.811G     0.5196         32        320: 11% ━─────────── 51/473 10.9it/s 5.5s<38.8s
[K       1/25     0.811G     0.5195         32        320: 11% ━─────────── 53/473 12.6it/s 5.6s<33.4s
[K       1/25     0.811G     0.5225         32        320: 12% ━─────────── 55/473 11.7it/s 5.8s<35.7s
[K       1/25     0.811G     0.5191         32        320: 12% ━─────────── 57/473 12.5it/s 6.0s<33.2s
[K       1/25     0.811G     0.5116         32        320: 12% ━─────────── 59/473 10.1it/s 6.4s<40.9s
[K       1/25     0.811G     0.4995         32        320: 13% ━╸────────── 62/473 13.6it/s 6.5s<30.3s
[K       1/25     0.811G     0.4993         32        320: 13% ━╸────────── 63/473 10.1it/s 7.0s<40.6s
[K       1/25     0.811G     0.4983         32        320: 14% ━╸────────── 65/473 12.4it/s 7.1s<32.9s
[K       1/25     0.811G     0.4956         32        320: 14% ━╸────────── 67/473 10.9it/s 7.4s<37.4s
[K       1/25     0.811G     0.4928         32        320: 15% ━╸────────── 69/473 11.8it/s 7.6s<34.1s
[K       1/25     0.811G     0.4938         32        320: 15% ━╸────────── 71/473 10.8it/s 7.8s<37.1s
[K       1/25     0.811G     0.4885         32        320: 16% ━╸────────── 74/473 13.6it/s 7.9s<29.4s
[K       1/25     0.811G     0.4888         32        320: 16% ━╸────────── 75/473 12.2it/s 8.1s<32.6s
[K       1/25     0.811G     0.4176         32        320: 51% ━━━━━━────── 243/473 13.3it/s 22.9s<17.3s
[K       1/25     0.811G      0.416         32        320: 52% ━━━━━━────── 245/473 11.0it/s 23.2s<20.7s
[K       1/25     0.811G     0.4156         32        320: 52% ━━━━━━────── 247/473 12.9it/s 23.4s<17.5s
[K       1/25     0.811G     0.4141         32        320: 53% ━━━━━━────── 249/473 11.2it/s 23.6s<20.0s
[K       1/25     0.811G     0.4144         32        320: 53% ━━━━━━────── 250/473 10.4it/s 23.8s<21.5s
[K       1/25     0.811G     0.4128         32        320: 53% ━━━━━━────── 253/473 12.4it/s 23.9s<17.7s
[K       1/25     0.811G     0.4136         32        320: 54% ━━━━━━────── 254/473 9.6it/s 24.3s<22.8s
[K       1/25     0.811G      0.413         32        320: 54% ━━━━━━────── 256/473 12.7it/s 24.4s<17.0s
[K       1/25     0.811G     0.4118         32        320: 55% ━━━━━━╸───── 258/473 11.9it/s 24.6s<18.1s
[K       1/25     0.811G     0.4129         32        320: 55% ━━━━━━╸───── 261/473 13.2it/s 24.7s<16.0s
[K       1/25     0.811G     0.4121         32        320: 55% ━━━━━━╸───── 262/473 11.1it/s 24.9s<19.0s
[K       1/25     0.811G     0.4131         32        320: 56% ━━━━━━╸───── 265/473 13.1it/s 25.1s<15.9s
[K       1/25     0.811G     0.4128         32        320: 56% ━━━━━━╸───── 266/473 9.8it/s 25.5s<21.0s
[K       1/25     0.811G     0.4125         32        320: 57% ━━━━━━╸───── 269/473 14.5it/s 25.6s<14.0s
[K       1/25     0.811G     0.4129         32        320: 57% ━━━━━━╸───── 270/473 10.9it/s 26.0s<18.6s
[K       1/25     0.811G     0.4116         32        320: 58% ━━━━━━╸───── 272/473 12.3it/s 26.2s<16.3s
[K       1/25     0.811G     0.4099         32        320: 58% ━━━━━━╸───── 274/473 10.0it/s 26.6s<19.9s
[K       1/25     0.811G     0.4104         32        320: 58% ━━━━━━━───── 276/473 12.2it/s 26.7s<16.2s
[K       1/25     0.811G     0.4107         32        320: 59% ━━━━━━━───── 278/473 12.5it/s 26.9s<15.7s
[K       1/25     0.811G     0.4104         32        320: 59% ━━━━━━━───── 281/473 14.6it/s 27.0s<13.1s
[K       1/25     0.811G     0.4106         32        320: 60% ━━━━━━━───── 282/473 12.6it/s 27.1s<15.2s
[K       1/25     0.811G     0.4099         32        320: 60% ━━━━━━━───── 284/473 12.3it/s 27.3s<15.3s
[K       1/25     0.811G     0.4106         32        320: 60% ━━━━━━━───── 286/473 10.9it/s 27.6s<17.1s
[K       1/25     0.811G     0.4111         32        320: 61% ━━━━━━━───── 288/473 11.2it/s 27.7s<16.5s
[K       1/25     0.811G     0.4103         32        320: 61% ━━━━━━━───── 290/473 9.4it/s 28.1s<19.4s
[K       1/25     0.811G     0.4111         32        320: 62% ━━━━━━━───── 292/473 10.4it/s 28.3s<17.4s
[K       1/25     0.811G     0.4107         32        320: 62% ━━━━━━━───── 293/473 10.3it/s 28.4s<17.5s
[K       1/25     0.811G     0.4103         32        320: 62% ━━━━━━━───── 294/473 7.6it/s 29.0s<23.4s
[K       1/25     0.811G     0.4103         32        320: 63% ━━━━━━━╸──── 296/473 8.6it/s 29.2s<20.5s
[K       1/25     0.811G     0.4104         32        320: 63% ━━━━━━━╸──── 298/473 8.3it/s 29.5s<21.1s
[K       1/25     0.811G     0.4105         32        320: 63% ━━━━━━━╸──── 299/473 8.6it/s 29.6s<20.3s
[K       1/25     0.811G     0.4103         32        320: 64% ━━━━━━━╸──── 301/473 9.6it/s 29.8s<18.0s
[K       1/25     0.811G     0.4107         32        320: 64% ━━━━━━━╸──── 303/473 11.5it/s 29.9s<14.8s
[K       1/25     0.811G     0.4113         32        320: 64% ━━━━━━━╸──── 305/473 12.5it/s 30.0s<13.4s
[K       1/25     0.811G     0.4115         32        320: 65% ━━━━━━━╸──── 306/473 10.1it/s 30.3s<16.6s
[K       1/25     0.811G     0.4113         32        320: 65% ━━━━━━━╸──── 308/473 11.7it/s 30.4s<14.1s
[K       1/25     0.811G     0.4109         32        320: 66% ━━━━━━━╸──── 310/473 12.4it/s 30.5s<13.2s
[K       1/25     0.811G     0.4099         32        320: 66% ━━━━━━━╸──── 312/473 14.3it/s 30.6s<11.3s
[K       1/25     0.811G     0.4089         32        320: 66% ━━━━━━━╸──── 314/473 12.4it/s 30.9s<12.8s
[K       1/25     0.811G     0.4083         32        320: 67% ━━━━━━━━──── 317/473 15.5it/s 31.0s<10.1s
[K       1/25     0.811G     0.4083         32        320: 67% ━━━━━━━━──── 318/473 12.6it/s 31.2s<12.3s
[K       1/25     0.811G     0.4072         32        320: 68% ━━━━━━━━──── 321/473 14.8it/s 31.4s<10.3s
[K       1/25     0.811G     0.4068         32        320: 68% ━━━━━━━━──── 322/473 11.6it/s 31.6s<13.0s
[K       1/25     0.811G     0.4065         32        320: 68% ━━━━━━━━──── 324/473 13.7it/s 31.7s<10.8s
[K       1/25     0.811G     0.4061         32        320: 69% ━━━━━━━━──── 326/473 12.2it/s 31.9s<12.0s
[K       1/25     0.811G     0.4061         32        320: 70% ━━━━━━━━──── 329/473 15.4it/s 32.1s<9.4s
[K       1/25     0.811G     0.4055         32        320: 70% ━━━━━━━━──── 330/473 12.7it/s 32.2s<11.3s
[K       1/25     0.811G     0.4044         32        320: 70% ━━━━━━━━──── 333/473 16.0it/s 32.3s<8.8s
[K       1/25     0.811G     0.4047         32        320: 71% ━━━━━━━━──── 334/473 12.0it/s 32.7s<11.6s
[K       1/25     0.811G     0.4039         32        320: 71% ━━━━━━━━╸─── 338/473 10.7it/s 33.2s<12.7s
[K       1/25     0.811G     0.4032         32        320: 72% ━━━━━━━━╸─── 342/473 12.9it/s 33.5s<10.1s
[K       1/25     0.811G     0.4024         32        320: 73% ━━━━━━━━╸─── 345/473 16.9it/s 33.6s<7.6s
[K       1/25     0.811G     0.4024         32        320: 73% ━━━━━━━━╸─── 346/473 13.7it/s 33.7s<9.3s
[K       1/25     0.811G     0.4031         32        320: 74% ━━━━━━━━╸─── 349/473 16.5it/s 33.9s<7.5s
[K       1/25     0.811G     0.4027         32        320: 74% ━━━━━━━━╸─── 350/473 12.8it/s 34.1s<9.6s
[K       1/25     0.811G      0.402         32        320: 75% ━━━━━━━━╸─── 353/473 17.8it/s 34.2s<6.7s
[K       1/25     0.811G      0.402         32        320: 75% ━━━━━━━━╸─── 354/473 14.8it/s 34.3s<8.0s
[K       1/25     0.811G     0.4016         32        320: 75% ━━━━━━━━━─── 357/473 17.0it/s 34.5s<6.8s
[K       1/25     0.811G     0.4018         32        320: 76% ━━━━━━━━━─── 358/473 14.3it/s 34.6s<8.1s
[K       1/25     0.811G     0.4016         32        320: 76% ━━━━━━━━━─── 360/473 15.5it/s 34.7s<7.3s
[K       1/25     0.811G     0.4011         32        320: 77% ━━━━━━━━━─── 362/473 14.2it/s 34.9s<7.8s
[K       1/25     0.811G     0.4008         32        320: 77% ━━━━━━━━━─── 365/473 18.8it/s 35.0s<5.8s
[K       1/25     0.811G     0.4003         32        320: 77% ━━━━━━━━━─── 366/473 14.1it/s 35.3s<7.6s
[K       1/25     0.811G     0.3999         32        320: 78% ━━━━━━━━━─── 368/473 15.6it/s 35.4s<6.7s
[K       1/25     0.811G     0.3989         32        320: 78% ━━━━━━━━━─── 370/473 12.8it/s 35.7s<8.1s
[K       1/25     0.811G      0.398         32        320: 79% ━━━━━━━━━─── 373/473 16.5it/s 35.9s<6.1s
[K       1/25     0.811G     0.3981         32        320: 79% ━━━━━━━━━─── 374/473 13.5it/s 36.0s<7.4s
[K       1/25     0.811G      0.398         32        320: 79% ━━━━━━━━━╸── 376/473 14.4it/s 36.1s<6.7s
[K       1/25     0.811G     0.3979         32        320: 80% ━━━━━━━━━╸── 378/473 12.9it/s 36.3s<7.4s
[K       1/25     0.811G     0.3981         32        320: 80% ━━━━━━━━━╸── 380/473 14.9it/s 36.4s<6.3s
[K       1/25     0.811G     0.3977         32        320: 81% ━━━━━━━━━╸── 382/473 12.1it/s 36.8s<7.5s
[K       1/25     0.811G     0.3976         32        320: 81% ━━━━━━━━━╸── 385/473 15.7it/s 36.9s<5.6s
[K       1/25     0.811G      0.398         32        320: 82% ━━━━━━━━━╸── 386/473 12.3it/s 37.1s<7.1s
[K       1/25     0.811G     0.3983         32        320: 82% ━━━━━━━━━╸── 388/473 13.7it/s 37.3s<6.2s
[K       1/25     0.811G     0.3979         32        320: 82% ━━━━━━━━━╸── 390/473 12.4it/s 37.5s<6.7s
[K       1/25     0.811G     0.3974         32        320: 83% ━━━━━━━━━╸── 392/473 13.2it/s 37.6s<6.1s
[K       1/25     0.811G     0.3978         32        320: 83% ━━━━━━━━━╸── 394/473 12.7it/s 37.8s<6.2s
[K       1/25     0.811G     0.3978         32        320: 84% ━━━━━━━━━━── 397/473 15.8it/s 37.9s<4.8s
[K       1/25     0.811G     0.3979         32        320: 84% ━━━━━━━━━━── 398/473 13.3it/s 38.0s<5.6s
[K       1/25     0.811G     0.3974         32        320: 85% ━━━━━━━━━━── 401/473 17.7it/s 38.1s<4.1s
[K       1/25     0.811G     0.3973         32        320: 85% ━━━━━━━━━━── 402/473 13.9it/s 38.3s<5.1s
[K       1/25     0.811G     0.3964         32        320: 85% ━━━━━━━━━━── 404/473 15.8it/s 38.4s<4.4s
[K       1/25     0.811G     0.3958         32        320: 86% ━━━━━━━━━━── 406/473 12.5it/s 38.9s<5.4s
[K       1/25     0.811G     0.3956         32        320: 86% ━━━━━━━━━━── 408/473 13.5it/s 39.0s<4.8s
[K       1/25     0.811G     0.3951         32        320: 87% ━━━━━━━━━━── 410/473 13.9it/s 39.1s<4.5s
[K       1/25     0.811G     0.3946         32        320: 87% ━━━━━━━━━━── 413/473 17.4it/s 39.2s<3.5s
[K       1/25     0.811G     0.3943         32        320: 88% ━━━━━━━━━━╸─ 414/473 13.0it/s 39.6s<4.5s
[K       1/25     0.811G     0.3946         32        320: 88% ━━━━━━━━━━╸─ 416/473 13.4it/s 39.7s<4.3s
[K       1/25     0.811G     0.3937         32        320: 88% ━━━━━━━━━━╸─ 418/473 13.3it/s 39.9s<4.1s
[K       1/25     0.811G     0.3929         32        320: 89% ━━━━━━━━━━╸─ 420/473 15.2it/s 40.0s<3.5s
[K       1/25     0.811G     0.3927         32        320: 89% ━━━━━━━━━━╸─ 422/473 13.7it/s 40.2s<3.7s
[K       1/25     0.811G     0.3922         32        320: 90% ━━━━━━━━━━╸─ 424/473 15.3it/s 40.3s<3.2s
[K       1/25     0.811G     0.3928         32        320: 90% ━━━━━━━━━━╸─ 426/473 13.1it/s 40.5s<3.6s
[K       1/25     0.811G     0.3919         32        320: 91% ━━━━━━━━━━╸─ 429/473 15.6it/s 40.7s<2.8s
[K       1/25     0.811G     0.3915         32        320: 91% ━━━━━━━━━━╸─ 430/473 13.2it/s 40.8s<3.3s
[K       1/25     0.811G     0.3905         32        320: 92% ━━━━━━━━━━╸─ 433/473 17.1it/s 40.9s<2.3s
[K       1/25     0.811G     0.3899         32        320: 92% ━━━━━━━━━━━─ 434/473 13.9it/s 41.1s<2.8s
[K       1/25     0.811G     0.3896         32        320: 92% ━━━━━━━━━━━─ 437/473 18.4it/s 41.2s<2.0s
[K       1/25     0.811G     0.3892         32        320: 93% ━━━━━━━━━━━─ 438/473 14.4it/s 41.4s<2.4s
[K       1/25     0.811G     0.3888         32        320: 93% ━━━━━━━━━━━─ 440/473 16.0it/s 41.5s<2.1s
[K       1/25     0.811G     0.3883         32        320: 93% ━━━━━━━━━━━─ 442/473 13.1it/s 41.8s<2.4s
[K       1/25     0.811G      0.387         32        320: 94% ━━━━━━━━━━━─ 445/473 15.8it/s 41.9s<1.8s
[K       1/25     0.811G     0.3871         32        320: 95% ━━━━━━━━━━━─ 447/473 15.3it/s 42.1s<1.7s
[K       1/25     0.811G     0.3866         32        320: 95% ━━━━━━━━━━━─ 450/473 12.6it/s 42.5s<1.8s
[K       1/25     0.811G     0.3863         32        320: 96% ━━━━━━━━━━━─ 453/473 14.8it/s 42.7s<1.3s
[K       1/25     0.811G     0.3863         32        320: 96% ━━━━━━━━━━━╸ 454/473 12.0it/s 42.9s<1.6s
[K       1/25     0.811G     0.3858         32        320: 97% ━━━━━━━━━━━╸ 457/473 15.6it/s 43.0s<1.0s
[K       1/25     0.811G     0.3855         32        320: 97% ━━━━━━━━━━━╸ 459/473 15.0it/s 43.2s<0.9s
[K       1/25     0.811G     0.3849         32        320: 98% ━━━━━━━━━━━╸ 462/473 14.4it/s 43.4s<0.8s
[K       1/25     0.811G     0.3849         32        320: 98% ━━━━━━━━━━━╸ 464/473 15.4it/s 43.5s<0.6s
[K       1/25     0.811G     0.3851         32        320: 99% ━━━━━━━━━━━╸ 466/473 12.6it/s 43.8s<0.6s
[K       1/25     0.811G     0.3846         32        320: 99% ━━━━━━━━━━━╸ 469/473 16.9it/s 43.9s<0.2s
[K       1/25     0.811G     0.3843         32        320: 99% ━━━━━━━━━━━╸ 470/473 13.1it/s 44.2s<0.2s
[K       1/25     0.811G     0.3846         21        320: 100% ━━━━━━━━━━━╸ 472/473 12.4it/s 44.4s<0.1s
[K       1/25     0.811G     0.3846         21        320: 100% ━━━━━━━━━━━━ 473/473 10.7it/s 44.4s


[K               classes   top1_acc   top5_acc: 100% ━━━━━━━━━━━━ 2/2 12.6it/s 0.2s

                   all      0.435      0.725



      Epoch    GPU_mem       loss  Instances       Size


[K       2/25     0.936G     0.3628         32        320: 0% ──────────── 2/473 4.2it/s 0.1s<1:52
[K       2/25     0.936G     0.3127         32        320: 1% ──────────── 5/473 8.5it/s 0.3s<55.0s
[K       2/25     0.936G     0.3143         32        320: 2% ──────────── 8/473 12.3it/s 0.4s<37.7s
[K       2/25     0.936G     0.2979         32        320: 2% ──────────── 11/473 15.3it/s 0.6s<30.2s
[K       2/25     0.936G     0.3075         32        320: 3% ──────────── 13/473 15.7it/s 0.7s<29.4s
[K       2/25     0.936G     0.3065         32        320: 3% ──────────── 15/473 16.3it/s 0.8s<28.1s
[K       2/25     0.936G     0.3011         32        320: 4% ──────────── 17/473 16.4it/s 0.9s<27.9s
[K       2/25     0.936G     0.3137         32        320: 4% ──────────── 19/473 15.7it/s 1.1s<28.9s
[K       2/25     0.936G     0.3121         32        320: 4% ╸─────────── 21/473 16.9it/s 1.2s<26.8s
[K       2/25     0.936G     0.3203         32        320: 5% ╸─────────── 23/473 16.9it/s 1.3s<26.6s
[K       2/25     0.936G     0.3213         32        320: 5% ╸─────────── 25/473 17.0it/s 1.4s<26.4s
[K       2/25     0.936G     0.3181         32        320: 6% ╸─────────── 27/473 17.5it/s 1.5s<25.5s
[K       2/25     0.936G     0.3211         32        320: 6% ╸─────────── 28/473 14.0it/s 1.7s<31.9s
[K       2/25     0.936G     0.3215         32        320: 6% ╸─────────── 30/473 15.5it/s 1.8s<28.6s
[K       2/25     0.936G     0.3307         32        320: 7% ╸─────────── 32/473 13.1it/s 2.1s<33.7s
[K       2/25     0.936G     0.3317         32        320: 7% ╸─────────── 34/473 13.0it/s 2.2s<33.7s
[K       2/25     0.936G     0.3242         32        320: 8% ╸─────────── 36/473 11.6it/s 2.5s<37.7s
[K       2/25     0.936G     0.3326         32        320: 8% ╸─────────── 38/473 12.9it/s 2.6s<33.7s
[K       2/25     0.936G     0.3331         32        320: 8% ━─────────── 40/473 11.6it/s 2.8s<37.2s
[K       2/25     0.936G      0.329         32        320: 9% ━─────────── 42/473 14.1it/s 2.9s<30.6s
[K       2/25     0.936G     0.3288         32        320: 9% ━─────────── 44/473 12.5it/s 3.1s<34.2s
[K       2/25     0.936G      0.328         32        320: 10% ━─────────── 46/473 14.1it/s 3.3s<30.4s
[K       2/25     0.936G     0.3308         32        320: 10% ━─────────── 48/473 11.7it/s 3.6s<36.3s
[K       2/25     0.936G     0.3346         32        320: 11% ━─────────── 51/473 14.8it/s 3.7s<28.5s
[K       2/25     0.936G     0.3339         32        320: 11% ━─────────── 52/473 12.3it/s 3.9s<34.3s
[K       2/25     0.936G       0.33         32        320: 12% ━─────────── 55/473 14.6it/s 4.0s<28.6s
[K       2/25     0.936G     0.3269         32        320: 12% ━─────────── 56/473 12.6it/s 4.2s<33.2s
[K       2/25     0.936G     0.3296         32        320: 12% ━─────────── 58/473 13.6it/s 4.3s<30.4s
[K       2/25     0.936G     0.3292         32        320: 12% ━─────────── 59/473 11.4it/s 4.4s<36.3s
[K       2/25     0.936G     0.3274         32        320: 13% ━╸────────── 60/473 10.9it/s 4.5s<37.9s
[K       2/25     0.936G     0.3226         32        320: 13% ━╸────────── 62/473 13.2it/s 4.6s<31.2s
[K       2/25     0.936G      0.325         32        320: 13% ━╸────────── 63/473 9.7it/s 5.3s<42.2s
[K       2/25     0.936G     0.3246         32        320: 14% ━╸────────── 65/473 12.8it/s 5.4s<31.9s
[K       2/25     0.936G     0.3246         32        320: 14% ━╸────────── 67/473 11.4it/s 5.6s<35.6s
[K       2/25     0.936G     0.3267         32        320: 15% ━╸────────── 70/473 13.8it/s 5.8s<29.1s
[K       2/25     0.936G     0.3259         32        320: 15% ━╸────────── 72/473 13.4it/s 5.9s<29.8s
[K       2/25     0.936G     0.3224         32        320: 16% ━╸────────── 75/473 13.4it/s 6.1s<29.8s
[K       2/25     0.936G     0.3239         32        320: 16% ━╸────────── 77/473 13.9it/s 6.3s<28.4s
[K       2/25     0.936G      0.323         32        320: 17% ━━────────── 79/473 12.3it/s 6.5s<31.9s
[K       2/25     0.936G      0.323         32        320: 17% ━━────────── 80/473 11.0it/s 6.6s<35.7s
[K       2/25     0.936G     0.3199         32        320: 18% ━━────────── 83/473 11.3it/s 6.9s<34.6s
[K       2/25     0.936G       0.32         32        320: 18% ━━────────── 86/473 15.0it/s 7.0s<25.8s
[K       2/25     0.936G     0.3172         32        320: 18% ━━────────── 87/473 11.6it/s 7.3s<33.3s
[K       2/25     0.936G     0.3155         32        320: 19% ━━────────── 88/473 10.8it/s 7.4s<35.8s
[K       2/25     0.936G     0.3133         32        320: 19% ━━────────── 91/473 13.6it/s 7.5s<28.2s
[K       2/25     0.936G      0.313         32        320: 19% ━━────────── 92/473 12.2it/s 7.7s<31.3s
[K       2/25     0.936G     0.3135         32        320: 20% ━━────────── 94/473 14.3it/s 7.8s<26.5s
[K       2/25     0.936G     0.3152         32        320: 20% ━━────────── 96/473 11.9it/s 8.1s<31.7s
[K       2/25     0.936G     0.3148         32        320: 21% ━━────────── 98/473 12.6it/s 8.2s<29.7s
[K       2/25     0.936G     0.3146         32        320: 21% ━━╸───────── 100/473 10.9it/s 8.5s<34.2s
